latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-17.55058,-60.18765,360.26,1,1,2024-06-27,0154,T,100,6.1NRT,289.4,88.52,N
-17.55186,-60.19693,340.72,1,1,2024-06-27,0154,T,100,6.1NRT,287.98,45.99,N
-17.57107,-60.33643,314.94,1.01,1,2024-06-27,0154,T,90,6.1NRT,286.68,15.04,N
-17.57235,-60.34575,314.67,1.01,1,2024-06-27,0154,T,90,6.1NRT,286.61,15.16,N
-17.54041,-60.17972,300.68,1,1,2024-06-27,0154,T,16,6.1NRT,287.24,4.8,N
-17.54169,-60.18901,318.31,1,1,2024-06-27,0154,T,97,6.1NRT,287.37,17.85,N
-17.54297,-60.19828,307.25,1,1,2024-06-27,0154,T,71,6.1NRT,286.79,8.99,N
-17.67918,-61.20226,314.4,1.05,1.02,2024-06-27,0154,T,89,6.1NRT,286.12,15.72,N
-17.68048,-61.21201,313.22,1.05,1.03,2024-06-27,0154,T,87,6.1NRT,286.38,14.49,N
-17.49715,-60.66946,304.41,1.02,1.01,2024-06-27,0154,T,60,6.1NRT,287.26,7.8,N
-17.49843,-60.67889,303.32,1.02,1.01,2024-06-27,0154,T,54,6.1NRT,286.87,7.2,N
-17.4882,-60.67081,314.69,1.02,1.01,2024-06-27,0154,T,90,6.1NRT,287.6,14.76,N
-17.28295,-60.04236,357.1,1,1,2024-06-27,0154,T,100,6.1NRT,290.65,80.73,N
-17.28423,-60.05159,327.59,1,1,2024-06-27,0154,T,100,6.1NRT,288,27.73,N
-17.20896,-60.17335,302.8,1,1,2024-06-27,0154,T,51,6.1NRT,287.53,6.45,N
-17.21023,-60.18261,325.27,1,1,2024-06-27,0154,T,100,6.1NRT,288.4,24.9,N
-17.19589,-60.35141,304.33,1.01,1,2024-06-27,0154,T,60,6.1NRT,287.25,7.75,N
-17.23931,-60.80301,300.64,1.02,1.01,2024-06-27,0154,T,31,6.1NRT,286.91,5.53,N
-16.9457,-60.47426,307.67,1.01,1,2024-06-27,0154,T,72,6.1NRT,285.65,9.95,N
-16.49336,-58.39704,308.14,1.07,1.03,2024-06-27,0154,T,74,6.1NRT,291.84,9.31,N
-16.74072,-60.18093,301.48,1,1,2024-06-27,0154,T,41,6.1NRT,289.22,5.06,N
-16.742,-60.19015,321.58,1,1,2024-06-27,0154,T,100,6.1NRT,289.88,20.11,N
-16.74455,-60.20858,393.36,1,1,2024-06-27,0154,T,100,6.1NRT,295.42,216.55,N
-16.74582,-60.21779,397.99,1,1,2024-06-27,0154,T,100,6.1NRT,295.98,242.33,N
-16.73502,-60.21645,311.19,1,1,2024-06-27,0154,T,82,6.1NRT,289.82,10.95,N
-16.7363,-60.22565,326.78,1,1,2024-06-27,0154,T,100,6.1NRT,290.44,25.77,N
-16.65408,-59.70222,304.6,1,1,2024-06-27,0154,T,61,6.1NRT,290.19,6.84,N
-15.71605,-53.77732,302,2.15,1.43,2024-06-27,0154,T,46,6.1NRT,288.78,18.7,N
-16.67639,-60.65604,309.24,1.01,1.01,2024-06-27,0156,T,77,6.1NRT,287.91,10.36,N
-16.66748,-60.65736,307.57,1.01,1.01,2024-06-27,0156,T,72,6.1NRT,287.57,9.22,N
-16.53344,-59.82092,300.37,1,1,2024-06-27,0156,T,26,6.1NRT,289.79,4.24,N
-16.68297,-61.17985,335.21,1.04,1.02,2024-06-27,0156,T,100,6.1NRT,287.79,39.22,N
-16.68425,-61.18936,331.1,1.04,1.02,2024-06-27,0156,T,100,6.1NRT,287.37,33.2,N
-16.48972,-59.84343,332.52,1,1,2024-06-27,0156,T,100,6.1NRT,291.41,32.83,N
-16.49102,-59.85263,300.65,1,1,2024-06-27,0156,T,31,6.1NRT,290.2,4.23,N
-16.67395,-61.18119,306.64,1.04,1.02,2024-06-27,0156,T,69,6.1NRT,286.9,9.78,N
-16.67524,-61.19072,302.84,1.04,1.02,2024-06-27,0156,T,52,6.1NRT,286.7,7.39,N
-16.41982,-59.47712,311.1,1.01,1,2024-06-27,0156,T,82,6.1NRT,290.48,10.51,N
-16.40829,-59.45996,304.7,1.01,1,2024-06-27,0156,T,61,6.1NRT,290.79,6.61,N
-16.40961,-59.46925,320.34,1.01,1,2024-06-27,0156,T,100,6.1NRT,291.59,18.82,N
-16.41093,-59.47852,333.39,1.01,1,2024-06-27,0156,T,100,6.1NRT,292.27,34.01,N
-16.41225,-59.4878,318.56,1.01,1,2024-06-27,0156,T,97,6.1NRT,291.16,17.11,N
-16.39939,-59.46136,313.74,1.01,1,2024-06-27,0156,T,88,6.1NRT,290.49,12.88,N
-16.35896,-59.3062,303.6,1.02,1.01,2024-06-27,0156,T,56,6.1NRT,291.13,5.68,N
-16.4594,-60.81482,302.8,1.02,1.01,2024-06-27,0156,T,51,6.1NRT,287.55,6.77,N
-16.30422,-60.28769,310.3,1,1,2024-06-27,0156,T,80,6.1NRT,291.95,9.86,N
-16.47543,-61.55657,305.43,1.06,1.03,2024-06-27,0156,T,64,6.1NRT,287.31,8.91,N
-16.47671,-61.56636,316.29,1.06,1.03,2024-06-27,0156,T,93,6.1NRT,287.31,17.8,N
-16.29535,-60.28904,301.35,1,1,2024-06-27,0156,T,40,6.1NRT,290.99,4.36,N
-16.46248,-61.52868,315.44,1.06,1.03,2024-06-27,0156,T,91,6.1NRT,287.13,16.85,N
-16.402,-61.21015,308.21,1.04,1.02,2024-06-27,0156,T,74,6.1NRT,288.2,10.1,N
-16.40328,-61.21965,337.73,1.04,1.02,2024-06-27,0156,T,100,6.1NRT,290.26,43.45,N
-16.39299,-61.21147,306.84,1.04,1.02,2024-06-27,0156,T,69,6.1NRT,287.65,9.09,N
-16.39427,-61.22095,310.2,1.04,1.02,2024-06-27,0156,T,79,6.1NRT,287.71,11.5,N
-16.50273,-62.10742,300.36,1.11,1.05,2024-06-27,0156,T,26,6.1NRT,286.03,7.04,N
-16.40818,-61.60212,303.18,1.06,1.03,2024-06-27,0156,T,54,6.1NRT,287.24,7.67,N
-16.41839,-61.75078,339.33,1.08,1.04,2024-06-27,0156,T,100,6.1NRT,288.43,49.25,N
-16.41968,-61.76065,347.11,1.08,1.04,2024-06-27,0156,T,100,6.1NRT,289.11,65.27,N
-16.42097,-61.77057,301.36,1.08,1.04,2024-06-27,0156,T,40,6.1NRT,286.17,6.92,N
-16.41308,-61.90975,320.7,1.09,1.04,2024-06-27,0156,T,100,6.1NRT,287.34,23.1,N
-16.41443,-61.91984,314.6,1.09,1.04,2024-06-27,0156,T,90,6.1NRT,287.13,16.82,N
-16.40384,-61.91108,345.65,1.09,1.04,2024-06-27,0156,T,100,6.1NRT,289.15,63.11,N
-16.40519,-61.92118,337.95,1.09,1.04,2024-06-27,0156,T,100,6.1NRT,288.43,47.89,N
-16.19657,-60.44764,332.66,1,1,2024-06-27,0156,T,100,6.1NRT,292.46,33.41,N
-16.19784,-60.45684,311.53,1,1,2024-06-27,0156,T,83,6.1NRT,290.55,11.43,N
-16.33577,-61.47028,323.03,1.05,1.02,2024-06-27,0156,T,100,6.1NRT,288.47,24.39,N
-16.33706,-61.47992,338.85,1.05,1.02,2024-06-27,0156,T,100,6.1NRT,288.98,46.86,N
-16.39595,-61.92252,317.09,1.09,1.04,2024-06-27,0156,T,94,6.1NRT,287.85,19.45,N
-16.18769,-60.44898,325.66,1,1,2024-06-27,0156,T,100,6.1NRT,290.97,24.54,N
-16.18896,-60.45819,310.36,1,1,2024-06-27,0156,T,80,6.1NRT,290.22,10.5,N
-16.34179,-61.94056,313.64,1.09,1.04,2024-06-27,0156,T,88,6.1NRT,287.57,16.03,N
-16.34309,-61.95055,348.76,1.09,1.04,2024-06-27,0156,T,100,6.1NRT,288.71,70.46,N
-16.19506,-60.90137,303.41,1.02,1.01,2024-06-27,0156,T,55,6.1NRT,288.71,6.4,N
-16.10463,-60.38298,320.37,1,1,2024-06-27,0156,T,100,6.1NRT,291.28,18.5,N
-16.10591,-60.39216,343.93,1,1,2024-06-27,0156,T,100,6.1NRT,292.22,50.88,N
-16.24769,-61.43015,313.53,1.05,1.02,2024-06-27,0156,T,87,6.1NRT,288.25,14.69,N
-16.10722,-60.46706,314.29,1,1,2024-06-27,0156,T,89,6.1NRT,290.81,13.37,N
-16.10849,-60.47626,301.29,1,1,2024-06-27,0156,T,40,6.1NRT,290.44,4.75,N
-16.06156,-60.3989,312.02,1,1,2024-06-27,0156,T,84,6.1NRT,291.12,11.14,N
-16.06283,-60.40808,324.6,1,1,2024-06-27,0156,T,100,6.1NRT,291.75,22.33,N
-16.0641,-60.41727,317.33,1,1,2024-06-27,0156,T,95,6.1NRT,291.25,15.02,N
-16.05269,-60.40024,301.32,1,1,2024-06-27,0156,T,40,6.1NRT,291.08,4.64,N
-16.08563,-60.6396,327.96,1.01,1,2024-06-27,0156,T,100,6.1NRT,291.55,27.01,N
-16.0869,-60.64884,340.58,1.01,1,2024-06-27,0156,T,100,6.1NRT,291.87,45.54,N
-16.19844,-61.47659,302.26,1.05,1.02,2024-06-27,0156,T,48,6.1NRT,287.98,6.81,N
-16.04763,-60.42915,307.82,1,1,2024-06-27,0156,T,73,6.1NRT,290.71,8.31,N
-16.0489,-60.43834,316.41,1,1,2024-06-27,0156,T,93,6.1NRT,291.04,15.03,N
-16.14621,-61.1538,309.37,1.03,1.01,2024-06-27,0156,T,77,6.1NRT,289.09,10.51,N
-16.14748,-61.16327,338.22,1.03,1.01,2024-06-27,0156,T,100,6.1NRT,290.48,43.56,N
-16.13723,-61.15513,334.72,1.03,1.01,2024-06-27,0156,T,100,6.1NRT,290.89,36.86,N
-16.13849,-61.16459,348.79,1.03,1.01,2024-06-27,0156,T,100,6.1NRT,292.39,62.55,N
-16.12866,-61.16266,330.6,1.03,1.01,2024-06-27,0156,T,100,6.1NRT,290.35,31.55,N
-16.11839,-61.15454,303.67,1.03,1.01,2024-06-27,0156,T,56,6.1NRT,288.69,6.78,N
-15.98483,-60.37932,301.65,1,1,2024-06-27,0156,T,43,6.1NRT,290.69,4.42,N
-15.9861,-60.3885,302.24,1,1,2024-06-27,0156,T,48,6.1NRT,290.63,4.8,N
-16.10675,-61.27206,340.65,1.04,1.02,2024-06-27,0156,T,100,6.1NRT,290.62,47.57,N
-16.10803,-61.28155,389.07,1.04,1.02,2024-06-27,0156,T,100,6.1NRT,295.42,205.4,N
-16.1093,-61.29102,303.69,1.04,1.02,2024-06-27,0156,T,56,6.1NRT,288.98,6.73,N
-16.01015,-60.76104,300.47,1.01,1,2024-06-27,0156,T,28,6.1NRT,289.99,4.27,N
-16.01141,-60.77029,359.37,1.01,1,2024-06-27,0156,T,100,6.1NRT,292.57,86.56,N
-16.01267,-60.77954,322.77,1.01,1.01,2024-06-27,0156,T,100,6.1NRT,290.53,20.9,N
-16.01393,-60.7888,319.33,1.01,1.01,2024-06-27,0156,T,98,6.1NRT,290.59,17.98,N
-16.0152,-60.79808,305.94,1.01,1.01,2024-06-27,0156,T,66,6.1NRT,290,7.71,N
-16.05727,-61.31412,309.96,1.04,1.02,2024-06-27,0156,T,79,6.1NRT,288.86,11.54,N
-15.96913,-60.80135,311.41,1.01,1.01,2024-06-27,0156,T,82,6.1NRT,291.91,10.57,N
-15.9704,-60.81061,367.71,1.01,1.01,2024-06-27,0156,T,100,6.1NRT,301.4,110.59,N
-15.97167,-60.81987,367.59,1.01,1.01,2024-06-27,0156,T,100,6.1NRT,299.05,109.55,N
-15.97294,-60.82912,324.4,1.01,1.01,2024-06-27,0156,T,100,6.1NRT,291.61,22.34,N
-15.97421,-60.83839,302.14,1.01,1.01,2024-06-27,0156,T,33,6.1NRT,289.93,4.83,N
-15.91327,-60.46159,303.1,1,1,2024-06-27,0156,T,45,6.1NRT,290.52,5.16,N
-15.96022,-60.80266,340.05,1.01,1.01,2024-06-27,0156,T,100,6.1NRT,293.17,44.08,N
-15.96149,-60.81192,412.96,1.01,1.01,2024-06-27,0156,T,100,6.1NRT,304.5,345.26,N
-15.96276,-60.82118,382.85,1.01,1.01,2024-06-27,0156,T,100,6.1NRT,298.16,167.3,N
-15.96402,-60.83044,327.14,1.01,1.01,2024-06-27,0156,T,100,6.1NRT,292.12,25.52,N
-15.96529,-60.83971,305.82,1.01,1.01,2024-06-27,0156,T,66,6.1NRT,290.29,7.1,N
-15.90821,-60.49048,303.93,1,1,2024-06-27,0156,T,44,6.1NRT,290.88,5.3,N
-15.95258,-60.81324,304.37,1.01,1.01,2024-06-27,0156,T,60,6.1NRT,291.15,6.26,N
-16.01865,-61.30042,300.69,1.04,1.02,2024-06-27,0156,T,32,6.1NRT,289.1,5.32,N
-15.89934,-60.49183,310.9,1,1,2024-06-27,0156,T,81,6.1NRT,291.26,9.98,N
-15.92591,-60.75114,314.52,1.01,1,2024-06-27,0156,T,89,6.1NRT,291.14,13.6,N
-15.92718,-60.76038,308.68,1.01,1,2024-06-27,0156,T,75,6.1NRT,290.52,8.91,N
-15.93216,-60.86362,341.56,1.01,1.01,2024-06-27,0156,T,100,6.1NRT,291.8,47.53,N
-15.93343,-60.87291,346.9,1.01,1.01,2024-06-27,0156,T,100,6.1NRT,291.87,57.87,N
-15.93469,-60.88221,301.64,1.01,1.01,2024-06-27,0156,T,43,6.1NRT,289.62,5.03,N
-15.9139,-61.27401,330.51,1.03,1.02,2024-06-27,0156,T,100,6.1NRT,291.2,31.78,N
-15.91517,-61.28345,316.14,1.03,1.02,2024-06-27,0156,T,93,6.1NRT,290.41,15.64,N
-15.91644,-61.2929,344.03,1.03,1.02,2024-06-27,0156,T,100,6.1NRT,291.92,53.95,N
-15.91113,-61.39052,300.45,1.04,1.02,2024-06-27,0156,T,28,6.1NRT,288.99,5.12,N
-15.97395,-61.86569,314.88,1.08,1.04,2024-06-27,0156,T,90,6.1NRT,288.88,16.1,N
-15.97524,-61.87556,338.55,1.08,1.04,2024-06-27,0156,T,100,6.1NRT,289.63,47.62,N
-15.91227,-61.46834,310.25,1.05,1.02,2024-06-27,0156,T,80,6.1NRT,289.48,11.24,N
-15.91354,-61.4779,332.48,1.05,1.02,2024-06-27,0156,T,100,6.1NRT,290.28,35.22,N
-15.91481,-61.48749,310.22,1.05,1.02,2024-06-27,0156,T,79,6.1NRT,289.48,11.2,N
-15.7561,-60.72276,339.98,1.01,1,2024-06-27,0156,T,100,6.1NRT,292.66,44.16,N
-15.75737,-60.73197,328.98,1.01,1,2024-06-27,0156,T,100,6.1NRT,291.92,28.13,N
-15.87055,-61.63726,337.19,1.06,1.03,2024-06-27,0156,T,100,6.1NRT,290.28,43.53,N
-15.87183,-61.64693,364.29,1.06,1.03,2024-06-27,0156,T,100,6.1NRT,292.26,108.14,N
-15.71549,-60.69123,312.94,1.01,1,2024-06-27,0156,T,86,6.1NRT,291.03,12.24,N
-15.71675,-60.70043,303.13,1.01,1,2024-06-27,0156,T,53,6.1NRT,290.51,5.54,N
-15.83925,-61.68137,306.81,1.06,1.03,2024-06-27,0156,T,69,6.1NRT,290.04,8.66,N
-15.74683,-61.12857,300.29,1.02,1.01,2024-06-27,0156,T,24,6.1NRT,289.7,4.57,N
-15.82143,-61.68034,300.02,1.06,1.03,2024-06-27,0156,T,9,6.1NRT,289.73,4.76,N
-15.84499,-61.92665,329.67,1.08,1.04,2024-06-27,0156,T,100,6.1NRT,290.35,33.02,N
-15.83579,-61.92798,304.26,1.08,1.04,2024-06-27,0156,T,59,6.1NRT,289.19,7.64,N
-15.84105,-61.96771,319.87,1.09,1.04,2024-06-27,0156,T,99,6.1NRT,289.32,21.3,N
-15.84236,-61.97765,328.52,1.09,1.04,2024-06-27,0156,T,100,6.1NRT,289.45,31.95,N
-15.7136,-61.08575,357.62,1.02,1.01,2024-06-27,0156,T,100,6.1NRT,294.65,83.2,N
-15.71487,-61.09508,327.48,1.02,1.01,2024-06-27,0156,T,100,6.1NRT,291.39,27.05,N
-15.70465,-61.08707,360.5,1.02,1.01,2024-06-27,0156,T,100,6.1NRT,294.18,90.9,N
-15.70591,-61.09639,326.78,1.02,1.01,2024-06-27,0156,T,100,6.1NRT,291.28,26.17,N
-15.61477,-60.49717,309.67,1,1,2024-06-27,0156,T,78,6.1NRT,291.94,8.85,N
-15.5945,-60.48152,308.9,1,1,2024-06-27,0156,T,52,6.1NRT,291.59,7.95,N
-15.57864,-60.50844,303.02,1,1,2024-06-27,0156,T,53,6.1NRT,291.43,5.45,N
-15.55964,-60.50196,315.12,1,1,2024-06-27,0156,T,91,6.1NRT,292.8,13.33,N
-15.5609,-60.51111,324.39,1,1,2024-06-27,0156,T,100,6.1NRT,292.8,22.3,N
-15.53425,-60.38431,313.38,1,1,2024-06-27,0156,T,87,6.1NRT,291.03,12.85,N
-15.55077,-60.50329,313.11,1,1,2024-06-27,0156,T,86,6.1NRT,292.17,12,N
-15.55203,-60.51244,322.99,1,1,2024-06-27,0156,T,100,6.1NRT,292.17,21.07,N
-15.86648,-63.25946,317.86,1.26,1.11,2024-06-27,0156,T,96,6.1NRT,289.48,23.63,N
-15.86791,-63.27098,330.74,1.26,1.11,2024-06-27,0156,T,100,6.1NRT,289.81,43.5,N
-15.66215,-61.79471,336.18,1.07,1.03,2024-06-27,0156,T,100,6.1NRT,291.48,42.02,N
-15.66346,-61.80448,325.64,1.07,1.03,2024-06-27,0156,T,100,6.1NRT,290.86,26.66,N
-15.65171,-61.78632,318.22,1.07,1.03,2024-06-27,0156,T,96,6.1NRT,289.49,18.57,N
-15.65301,-61.79602,313.18,1.07,1.03,2024-06-27,0156,T,87,6.1NRT,289.75,14.07,N
-15.46392,-60.54139,327.46,1,1,2024-06-27,0156,T,100,6.1NRT,292.33,26,N
-15.57991,-61.80651,379.28,1.07,1.03,2024-06-27,0156,T,100,6.1NRT,294.61,165.8,N
-15.5812,-61.81629,403.94,1.07,1.03,2024-06-27,0156,T,100,6.1NRT,299.12,305.65,N
-15.58248,-61.82608,325.99,1.07,1.03,2024-06-27,0156,T,100,6.1NRT,290.85,26.93,N
-15.54146,-61.78824,319.69,1.06,1.03,2024-06-27,0156,T,99,6.1NRT,290.83,20.02,N
-15.57144,-62.15662,304.73,1.1,1.05,2024-06-27,0156,T,61,6.1NRT,290.34,7.4,N
-15.57277,-62.16673,304.57,1.1,1.05,2024-06-27,0156,T,61,6.1NRT,290.1,7.31,N
-15.56218,-62.15797,322.19,1.1,1.05,2024-06-27,0156,T,100,6.1NRT,290.31,22.7,N
-15.56349,-62.16802,325.37,1.1,1.05,2024-06-27,0156,T,100,6.1NRT,290.25,26.67,N
-14.29655,-54.58432,301.68,1.99,1.38,2024-06-27,0156,T,43,6.1NRT,288.84,15.22,N
-15.49397,-63.54259,311.56,1.29,1.13,2024-06-27,0156,T,83,6.1NRT,288.51,16.63,N
-15.49546,-63.55439,308.07,1.29,1.13,2024-06-27,0156,T,73,6.1NRT,288.84,13.04,N
-15.48395,-63.54391,323.49,1.29,1.13,2024-06-27,0156,T,100,6.1NRT,289.09,31.85,N
-15.48545,-63.55576,321.37,1.29,1.13,2024-06-27,0156,T,100,6.1NRT,289.03,28.52,N
-15.40439,-63.80494,309.33,1.34,1.15,2024-06-27,0156,T,77,6.1NRT,289.21,16.13,N
-14.81065,-59.69619,305.32,1.01,1.01,2024-06-27,0156,T,64,6.1NRT,292.32,6.4,N
-15.2827,-63.72885,307.25,1.32,1.14,2024-06-27,0156,T,71,6.1NRT,289.5,12.91,N
-13.64768,-53.85228,333.13,2.33,1.48,2024-06-27,0156,T,100,6.1NRT,290.91,117.41,N
-13.65132,-53.87339,322.67,2.32,1.47,2024-06-27,0156,T,100,6.1NRT,290.19,73.54,N
-15.16527,-64.3588,302.45,1.45,1.19,2024-06-27,0156,T,49,6.1NRT,288.28,10.56,N
-13.65048,-53.85755,331.33,2.33,1.48,2024-06-27,0156,T,100,6.1NRT,291.1,108.92,N
-13.65395,-53.8787,307.06,2.32,1.47,2024-06-27,0156,T,70,6.1NRT,289.82,28.15,N
-15.16025,-64.36514,321.73,1.45,1.19,2024-06-27,0156,T,100,6.1NRT,288.6,35.21,N
-15.01131,-63.91315,324.51,1.34,1.15,2024-06-27,0156,T,100,6.1NRT,290.78,36.12,N
-15.00112,-63.91449,319.08,1.34,1.15,2024-06-27,0156,T,98,6.1NRT,289.96,27.55,N
-14.09905,-58.23302,328.44,1.15,1.07,2024-06-27,0156,T,100,6.1NRT,290.78,33.53,N
-14.10061,-58.24342,312.94,1.15,1.07,2024-06-27,0156,T,86,6.1NRT,289.71,14.78,N
-14.08962,-58.23454,310.28,1.15,1.07,2024-06-27,0156,T,80,6.1NRT,290.05,12.84,N
-14.09118,-58.24493,304.56,1.15,1.07,2024-06-27,0156,T,61,6.1NRT,289.93,8.22,N
-14.80354,-64.79461,300.5,1.53,1.22,2024-06-27,0156,T,29,6.1NRT,289.03,8.86,N
-14.56903,-63.56269,301.2,1.26,1.12,2024-06-27,0156,T,24,6.1NRT,290.84,5.41,N
-14.54897,-63.48402,305.41,1.25,1.11,2024-06-27,0156,T,64,6.1NRT,290.94,9.06,N
-14.55042,-63.4954,306.92,1.25,1.11,2024-06-27,0156,T,56,6.1NRT,290.94,9.33,N
-14.54345,-63.51958,307.44,1.25,1.11,2024-06-27,0156,T,10,6.1NRT,292.35,9.18,N
-14.53502,-63.53238,329.29,1.26,1.11,2024-06-27,0156,T,100,6.1NRT,294.48,37.88,N
-14.53645,-63.54381,312.81,1.26,1.11,2024-06-27,0156,T,77,6.1NRT,291.91,14.77,N
-14.204,-63.98346,320.79,1.33,1.14,2024-06-27,0156,T,100,6.1NRT,291.04,27.57,N
-14.2042,-63.97691,311.41,1.32,1.14,2024-06-27,0156,T,82,6.1NRT,291.08,15.57,N
-14.20576,-63.98896,307.17,1.33,1.14,2024-06-27,0156,T,65,6.1NRT,290.52,11.02,N
-12.33538,-52.49088,300.96,3.16,1.68,2024-06-27,0156,T,36,6.1NRT,290.15,25.84,N
-14.08257,-64.40296,301.53,1.41,1.17,2024-06-27,0156,T,42,6.1NRT,290.52,7.42,N
-11.49623,-51.15051,319.54,4.17,1.89,2024-06-27,0156,T,99,6.1NRT,292.77,139.05,N
-13.53105,-64.47349,303.75,1.4,1.17,2024-06-27,0156,T,57,6.1NRT,291.5,8.14,N
-11.49171,-51.1566,318.36,4.17,1.89,2024-06-27,0156,T,97,6.1NRT,292.8,131.39,N
-12.54273,-57.76722,313.73,1.27,1.12,2024-06-27,0156,T,83,6.1NRT,291.72,16.74,N
-12.53108,-57.7574,308.64,1.27,1.12,2024-06-27,0156,T,75,6.1NRT,291.6,11.83,N
-12.53284,-57.76889,313.18,1.27,1.12,2024-06-27,0156,T,87,6.1NRT,291.99,16.74,N
-12.52296,-57.77053,307.14,1.27,1.12,2024-06-27,0156,T,66,6.1NRT,292.2,10.35,N
-11.89932,-54.80544,333.73,2.12,1.42,2024-06-27,0156,T,100,6.1NRT,293.94,104.02,N
-11.88682,-54.80756,326.71,2.12,1.42,2024-06-27,0156,T,100,6.1NRT,292.68,76.58,N
-13.10036,-63.1539,321.36,1.16,1.07,2024-06-27,0156,T,100,6.1NRT,294.93,22.02,N
-13.10171,-63.16436,313.95,1.16,1.07,2024-06-27,0156,T,88,6.1NRT,294.49,13.75,N
-13.09088,-63.15522,328.58,1.16,1.07,2024-06-27,0156,T,100,6.1NRT,295.86,31.77,N
-13.09222,-63.16568,326.22,1.16,1.07,2024-06-27,0156,T,100,6.1NRT,295.29,28.35,N
-11.7761,-54.69488,343.48,2.18,1.43,2024-06-27,0156,T,100,6.1NRT,295.02,155.38,N
-11.77929,-54.71414,303.29,2.17,1.43,2024-06-27,0156,T,52,6.1NRT,292.12,16.38,N
-12.01396,-56.15595,301.02,1.67,1.27,2024-06-27,0156,T,24,6.1NRT,290.9,8.69,N
-11.76023,-54.67761,314,2.19,1.43,2024-06-27,0156,T,88,6.1NRT,290.76,38.31,N
-11.76349,-54.69715,339.4,2.18,1.43,2024-06-27,0156,T,100,6.1NRT,293.41,132.56,N
-11.7667,-54.71645,302.06,2.17,1.43,2024-06-27,0156,T,34,6.1NRT,292,14.16,N
-12.00278,-56.15794,306.87,1.67,1.27,2024-06-27,0156,T,70,6.1NRT,291.16,16.9,N
-11.76,-54.68331,330,2.19,1.43,2024-06-27,0156,T,100,6.1NRT,291.43,89.51,N
-11.76311,-54.70288,321.57,2.18,1.43,2024-06-27,0156,T,100,6.1NRT,293.29,59.32,N
-11.77724,-55.0309,314.75,2.05,1.39,2024-06-27,0156,T,90,6.1NRT,292.27,38.77,N
-11.78019,-55.04921,305.75,2.04,1.39,2024-06-27,0156,T,65,6.1NRT,292.03,19.64,N
-11.65052,-56.1174,300.51,1.7,1.28,2024-06-27,0156,T,29,6.1NRT,290.1,10.32,N
-11.48053,-55.13828,306.48,2.04,1.39,2024-06-27,0156,T,68,6.1NRT,292.13,20.83,N
-11.48351,-55.15651,313.47,2.03,1.39,2024-06-27,0156,T,87,6.1NRT,292.19,34.68,N
-12.89285,-65.9239,303.1,1.74,1.29,2024-06-27,0156,T,17,6.1NRT,291.78,8.74,N
-12.89472,-65.93963,308.63,1.75,1.3,2024-06-27,0156,T,75,6.1NRT,291.78,16.85,N
-12.89537,-65.93009,315.08,1.74,1.29,2024-06-27,0156,T,87,6.1NRT,291.84,26.59,N
-11.68661,-57.32407,304.56,1.4,1.17,2024-06-27,0156,T,61,6.1NRT,291.72,10.58,N
-11.45587,-56.27059,307.38,1.67,1.27,2024-06-27,0156,T,42,6.1NRT,291.74,15.57,N
-11.45829,-56.28561,323.28,1.67,1.27,2024-06-27,0156,T,100,6.1NRT,293.2,43.85,N
-11.45679,-56.2761,318.3,1.67,1.27,2024-06-27,0156,T,97,6.1NRT,292.72,33.48,N
-11.45909,-56.29109,309.64,1.67,1.27,2024-06-27,0156,T,56,6.1NRT,292.32,18.47,N
-11.44558,-56.27798,306.22,1.67,1.27,2024-06-27,0156,T,32,6.1NRT,291.96,14.33,N
-12.26435,-64.91398,311.55,1.44,1.19,2024-06-27,0156,T,83,6.1NRT,293.71,15.43,N
-12.24495,-64.92981,316.62,1.44,1.19,2024-06-27,0156,T,94,6.1NRT,293.74,22.6,N
-10.84415,-57.65361,321.65,1.37,1.16,2024-06-27,0156,T,100,6.1NRT,292.13,29.19,N
-10.83685,-57.66114,304.42,1.37,1.16,2024-06-27,0156,T,20,6.1NRT,290.31,8.21,N
-10.31408,-56.99935,308.71,1.55,1.23,2024-06-27,0156,T,75,6.1NRT,293.41,14.49,N
-10.31622,-57.01318,317.67,1.54,1.22,2024-06-27,0156,T,95,6.1NRT,293.75,27.4,N
-10.30324,-57.00102,308.58,1.55,1.23,2024-06-27,0156,T,74,6.1NRT,293.56,14.65,N
-10.30539,-57.0148,337.57,1.54,1.22,2024-06-27,0156,T,100,6.1NRT,296.08,73.13,N
-10.30753,-57.02857,310.69,1.54,1.22,2024-06-27,0156,T,62,6.1NRT,292.72,16.21,N
-10.04199,-59.28543,313.21,1.13,1.06,2024-06-27,0156,T,87,6.1NRT,293.77,13.32,N
-9.70464,-57.44242,309.66,1.47,1.2,2024-06-27,0156,T,78,6.1NRT,292.73,15.38,N
-9.70019,-57.44963,306.68,1.47,1.2,2024-06-27,0156,T,69,6.1NRT,292.67,11.95,N
-10.09699,-60.50248,333.3,1.02,1.01,2024-06-27,0156,T,100,6.1NRT,296.12,33.27,N
-10.08804,-60.50381,307.28,1.02,1.01,2024-06-27,0156,T,71,6.1NRT,294.63,6.63,N
-9.45085,-56.63088,303.56,1.7,1.28,2024-06-27,0156,T,56,6.1NRT,292.65,10.92,N
-9.35001,-57.60381,309.58,1.45,1.19,2024-06-27,0156,T,78,6.1NRT,292.74,14.48,N
-9.345,-57.61098,303.36,1.45,1.19,2024-06-27,0156,T,31,6.1NRT,292.18,7.47,N
